Day,Hour,Net Load [MW],Electricity Price [$/MWh]
45,1066,33898.31,72.2
45,1067,34312.79,73.08
45,1068,34225.02,72.9
45,1069,33928.78,72.26
45,1070,33854.42,72.11
45,1071,33361.92,71.06
45,1072,33171.75,70.65
45,1073,33816.63,72.03
45,1074,36774.06,78.33
45,1075,36982.52,78.77
45,1076,35988.99,76.65
45,1077,34478.58,73.44
45,1078,32003.89,68.17
45,1079,29681.59,63.22
45,1080,27398.3,58.36
46,1081,25498.13,54.31
46,1082,25377.61,54.05
46,1083,24813.32,52.85
46,1084,25364.25,54.02
46,1085,26529.11,56.5
46,1086,28833.13,61.41
46,1087,31847.85,67.83
46,1088,33202.23,70.72
46,1089,33950.73,72.31
46,1090,34659,73.82
46,1091,34771.15,74.06
46,1092,34747.99,74.01
46,1093,34540.75,73.57
46,1094,34343.26,73.15
46,1095,33958.04,72.33
46,1096,33822.73,72.04
46,1097,34556.6,73.6
46,1098,37633.5,80.16
46,1099,37804.17,80.52
46,1100,36763.09,78.3
46,1101,35060.07,74.67
46,1102,32620.74,69.48
46,1103,30183.84,64.29
46,1104,27540.93,58.66
47,1105,26372.3,56.17
47,1106,26059.16,55.5
47,1107,25015.18,53.28
47,1108,25133.03,53.53
47,1109,26028.83,55.44
47,1110,28546.65,60.8
47,1111,31298.06,66.66
47,1112,32916.97,70.11
47,1113,33605.73,71.58
47,1114,34289.63,73.03
47,1115,34520.03,73.52
47,1116,34485.89,73.45
47,1117,34449.32,73.37
47,1118,34412.75,73.3
47,1119,34115.3,72.66
47,1120,33574.04,71.51
47,1121,33682.54,71.74
47,1122,36816.73,78.42
47,1123,37290.94,79.43
47,1124,36393.72,77.51
47,1125,34679.72,73.86
47,1126,32141.65,68.46
47,1127,29347.57,62.51
47,1128,27205.69,57.95
48,1129,26228.56,55.86
48,1130,25125.48,53.51
48,1131,24625.8,52.45
48,1132,25342.67,53.98
48,1133,26878.98,57.25
48,1134,28883.11,61.52
48,1135,31622.33,67.35
48,1136,32760.93,69.78
48,1137,33656.93,71.69
48,1138,34387.15,73.24
48,1139,34901.59,74.34
48,1140,34801.63,74.12
48,1141,34683.38,73.87
48,1142,34556.6,73.6
48,1143,34305.47,73.07
48,1144,34275,73
48,1145,35130.77,74.83
48,1146,37553.04,79.98
48,1147,37456.73,79.78
48,1148,36386.4,77.5
48,1149,34659,73.82
48,1150,32379.36,68.96
48,1151,29517.02,62.87
48,1152,27361.73,58.28
49,1153,26314.58,56.05
49,1154,25400.67,54.1
49,1155,24547.82,52.28
49,1156,24893.43,53.02
49,1157,26018.83,55.42
49,1158,28740.48,61.21
49,1159,31625.99,67.36
49,1160,33192.47,70.7
49,1161,34306.69,73.07
49,1162,34817.48,74.16
49,1163,35086.89,74.73
49,1164,34552.94,73.59
49,1165,34182.35,72.8
49,1166,33861.74,72.12
49,1167,33207.1,70.73
49,1168,32715.82,69.68
49,1169,33182.72,70.68
49,1170,35880.49,76.42
49,1171,35858.55,76.38
49,1172,34861.36,74.25
49,1173,33458.23,71.26
49,1174,31261.49,66.58
49,1175,28885.55,61.52
49,1176,26859.48,57.21
50,1177,25541.67,54.4
50,1178,24358.84,51.88
50,1179,23483.5,50.02
50,1180,22552.7,48.03
50,1181,23804.78,50.7
50,1182,25134.51,53.53
50,1183,25873.26,55.11
50,1184,27429.99,58.42
50,1185,29345.13,62.5
50,1186,30738.51,65.47
50,1187,31170.06,66.39
50,1188,30857.98,65.72
50,1189,30511.77,64.99
50,1190,29879.08,63.64
50,1191,29490.2,62.81
50,1192,29381.7,62.58
50,1193,30058.28,64.02
50,1194,32708.51,69.67
50,1195,33220.51,70.76
50,1196,32308.66,68.81
50,1197,31146.9,66.34
50,1198,29727.92,63.32
50,1199,27710.38,59.02
50,1200,25953.72,55.28
51,1201,24542.05,52.27
51,1202,23619.84,50.31
51,1203,22862.46,48.69
51,1204,22179.45,47.24
51,1205,22732.5,48.42
51,1206,23898.13,50.9
51,1207,24114.16,51.36
51,1208,25522.17,54.36
51,1209,26913.11,57.32
51,1210,27989.54,59.61
51,1211,28388.17,60.46
51,1212,28514.95,60.73
51,1213,28396.71,60.48
51,1214,28306.5,60.29
51,1215,28462.53,60.62
51,1216,28895.3,61.54
51,1217,30058.28,64.02
51,1218,33108.36,70.52
51,1219,33466.76,71.28
51,1220,32770.68,69.8
51,1221,31508.96,67.11
51,1222,29907.12,63.7
51,1223,27618.95,58.83
51,1224,25692.84,54.72
52,1225,24696.48,52.6
52,1226,23696.24,50.47
52,1227,22812.26,48.59
52,1228,23343.12,49.72
52,1229,24607.81,52.41
52,1230,26493.76,56.43
52,1231,27845.69,59.31
52,1232,29345.13,62.5
52,1233,31205.41,66.46
52,1234,32678.03,69.6
52,1235,33203.45,70.72
52,1236,32824.32,69.91
52,1237,32525.65,69.28
52,1238,32023.4,68.21
52,1239,31668.65,67.45
52,1240,31647.93,67.41
52,1241,32156.28,68.49
52,1242,35130.77,74.83
52,1243,35845.14,76.35
52,1244,34952.79,74.45
52,1245,33442.38,71.23
52,1246,30738.51,65.47
52,1247,27798.15,59.21
52,1248,25394.17,54.09
53,1249,24951.67,53.14
53,1250,24076.91,51.28
53,1251,22983.85,48.95
53,1252,23338.3,49.71
53,1253,24653.35,52.51
53,1254,27401.96,58.36
53,1255,30994.52,66.02
53,1256,32075.82,68.32
53,1257,32908.43,70.09
53,1258,33472.86,71.29
53,1259,33784.94,71.96
53,1260,33772.75,71.93
53,1261,33702.04,71.78
53,1262,33641.09,71.65
53,1263,33452.13,71.25
53,1264,33247.33,70.81
53,1265,33600.86,71.57
53,1266,36098.71,76.89
53,1267,36970.33,78.74
53,1268,36234.02,77.17
53,1269,34353.02,73.17
53,1270,31663.78,67.44
53,1271,28418.65,60.53
53,1272,25880.57,55.12
54,1273,24573.71,52.34
54,1274,23605.03,50.28
54,1275,22691.31,48.33
54,1276,23731.52,50.55
54,1277,24977.25,53.2
54,1278,27717.69,59.04
54,1279,30764.11,65.52
54,1280,32195.29,68.57
54,1281,33035.22,70.36
54,1282,33538.69,71.43
54,1283,33727.64,71.84
54,1284,33656.93,71.69
54,1285,33405.81,71.15
54,1286,33187.6,70.69
54,1287,32747.52,69.75
54,1288,32420.81,69.05
54,1289,32690.22,69.63
54,1290,35633.03,75.89
54,1291,36919.13,78.63
54,1292,36029.22,76.74
54,1293,34493.21,73.47
54,1294,31850.29,67.84
54,1295,29081.82,61.94
54,1296,26708.31,56.89
55,1297,25566.36,54.45
55,1298,24358.85,51.88
55,1299,23813.56,50.72
55,1300,24700.72,52.61
55,1301,26008.57,55.4
55,1302,28645.39,61.01
55,1303,31493.11,67.08
55,1304,32602.45,69.44
55,1305,33399.71,71.14
55,1306,33821.51,72.04
55,1307,34123.83,72.68
55,1308,33882.46,72.17
55,1309,33686.19,71.75
55,1310,33541.12,71.44
55,1311,33188.82,70.69
55,1312,32930.38,70.14
55,1313,33182.72,70.68
55,1314,35779.31,76.21
55,1315,36885,78.56
55,1316,36014.59,76.71
55,1317,34248.18,72.95
55,1318,32145.3,68.47
55,1319,29436.56,62.7
55,1320,26814.37,57.11
56,1321,25360.04,54.01
56,1322,24173.64,51.49
56,1323,23226.48,49.47
56,1324,24149.16,51.44
56,1325,25713.08,54.77
56,1326,28361.35,60.41
56,1327,31135.93,66.32
56,1328,32626.83,69.49
56,1329,33561.85,71.48
56,1330,34121.4,72.68
56,1331,34267.68,72.99
56,1332,33904.4,72.21
56,1333,33745.93,71.88
56,1334,33603.3,71.57
56,1335,33021.81,70.33
56,1336,32595.14,69.42
56,1337,32589.04,69.41
56,1338,34972.3,74.49
56,1339,35931.69,76.53
56,1340,35021.06,74.59
56,1341,33542.34,71.44
56,1342,31829.57,67.79
56,1343,29482.89,62.8
56,1344,26992.35,57.49
57,1345,25462.44,54.23
57,1346,24148.35,51.43
57,1347,23700.65,50.48
57,1348,23843.08,50.78
57,1349,24689.49,52.59
57,1350,25963.47,55.3
57,1351,26459.62,56.36
57,1352,28137.05,59.93
57,1353,29062.31,61.9
57,1354,30005.86,63.91
57,1355,30422.78,64.8
57,1356,30193.6,64.31
57,1357,29726.7,63.31
57,1358,29247.61,62.29
57,1359,28770.96,61.28
57,1360,28571.03,60.85
57,1361,29320.75,62.45
57,1362,32311.1,68.82
57,1363,33586.23,71.54
57,1364,32781.65,69.82
57,1365,31618.67,67.34
57,1366,29983.92,63.86
57,1367,28104.13,59.86
57,1368,25942.74,55.26
58,1369,24544.49,52.28
58,1370,23605.66,50.28
58,1371,22435.64,47.79
58,1372,22332.82,47.57
58,1373,23093.52,49.19
58,1374,24284.83,51.72
58,1375,24503.04,52.19
58,1376,25937.87,55.25
58,1377,27376.36,58.31
58,1378,28446.69,60.59
58,1379,28948.94,61.66
58,1380,29044.02,61.86
58,1381,29003.8,61.78
58,1382,28905.05,61.56
58,1383,28783.15,61.31
58,1384,29048.9,61.87
58,1385,30163.12,64.24
58,1386,33282.68,70.89
58,1387,34579.76,73.65
58,1388,33809.32,72.01
58,1389,32625.61,69.49
58,1390,30324.03,64.59
58,1391,27520.2,58.62
58,1392,25689.18,54.72
59,1393,24525.01,52.24
59,1394,23663.24,50.4
59,1395,22704.63,48.36
59,1396,23808.7,50.71
59,1397,25562.4,54.45
59,1398,28104.13,59.86
59,1399,31144.46,66.33
59,1400,32476.89,69.17
59,1401,33342.42,71.02
59,1402,34036.06,72.49
59,1403,34400.56,73.27
59,1404,34292.06,73.04
59,1405,34150.65,72.74
59,1406,33842.23,72.08
59,1407,33396.06,71.13
59,1408,32625.61,69.49
59,1409,32592.7,69.42
59,1410,34793.1,74.11
59,1411,36924.01,78.64
59,1412,36116.99,76.93
59,1413,34468.83,73.42
59,1414,31924.66,68
59,1415,29020.86,61.81
59,1416,26457.19,56.35
60,1417,25407.25,54.11
60,1418,24393.19,51.96
60,1419,24313.78,51.79
60,1420,24794.24,52.81
60,1421,24824.87,52.87
60,1422,28084.63,59.82
60,1423,31062.78,66.16
60,1424,32647.56,69.54
60,1425,33331.45,70.99
60,1426,33897.09,72.2
60,1427,34121.4,72.68
60,1428,34043.38,72.51
60,1429,33936.1,72.28
60,1430,33733.74,71.85
60,1431,33188.82,70.69
60,1432,32691.44,69.63
60,1433,33153.46,70.61
60,1434,35789.07,76.23
60,1435,37169.04,79.17
60,1436,36351.05,77.42
60,1437,34544.41,73.58
60,1438,31868.58,67.88
60,1439,28963.57,61.69
60,1440,26819.25,57.12
61,1441,25579.47,54.48
61,1442,24471.72,52.12
61,1443,24238.99,51.63
61,1444,23733.39,50.55
61,1445,25005.05,53.26
61,1446,27990.76,59.62
61,1447,30992.08,66.01
61,1448,32242.83,68.67
61,1449,33259.52,70.84
61,1450,33961.7,72.34
61,1451,34196.98,72.84
61,1452,33928.78,72.26
61,1453,33912.94,72.23
61,1454,33725.2,71.83
61,1455,33371.68,71.08
61,1456,33041.31,70.37
61,1457,33201.01,70.71
61,1458,35274.62,75.13
61,1459,36820.39,78.42
61,1460,36067.01,76.82
61,1461,34367.64,73.2
61,1462,31699.13,67.52
61,1463,28669.77,61.06
61,1464,26284.08,55.98
62,1465,25251.54,53.78
62,1466,24280.82,51.72
62,1467,23562.96,50.19
62,1468,23932.34,50.97
62,1469,25321.03,53.93
62,1470,28151.68,59.96
62,1471,31282.21,66.63
62,1472,32446.41,69.11
62,1473,33478.95,71.31
62,1474,33956.82,72.32
62,1475,34186.01,72.81
62,1476,34075.07,72.58
62,1477,33961.7,72.34
62,1478,33884.9,72.17
62,1479,33567.94,71.5
62,1480,33083.98,70.47
62,1481,33168.09,70.64
62,1482,35344.11,75.28
62,1483,36820.39,78.42
62,1484,36129.18,76.95
62,1485,34521.25,73.53
62,1486,31613.8,67.33
62,1487,28850.19,61.45
62,1488,26303.59,56.02
63,1489,25000.53,53.25
63,1490,24069.23,51.27
63,1491,22975.36,48.94
63,1492,24250.18,51.65
63,1493,25675.77,54.69
63,1494,27681.12,58.96
63,1495,31128.61,66.3
63,1496,32563.44,69.36
63,1497,33594.76,71.55
63,1498,34156.75,72.75
63,1499,34487.11,73.45
63,1500,34284.75,73.02
63,1501,33923.91,72.25
63,1502,33700.82,71.78
63,1503,33168.09,70.64
63,1504,32790.19,69.84
63,1505,32737.77,69.73
63,1506,34443.23,73.36
63,1507,35800.04,76.25
63,1508,34875.99,74.28
63,1509,33489.92,71.33
63,1510,31494.33,67.08
63,1511,29202.5,62.2
63,1512,27053.31,57.62
64,1513,25545.33,54.41
64,1514,24547.88,52.28
64,1515,23445.58,49.94
64,1516,22865.97,48.7
64,1517,23856.57,50.81
64,1518,25428.3,54.16
64,1519,25765.98,54.88
64,1520,27381.23,58.32
64,1521,29017.21,61.8
64,1522,29827.88,63.53
64,1523,30093.63,64.1
64,1524,29935.16,63.76
64,1525,29576.75,63
64,1526,28984.29,61.73
64,1527,28597.85,60.91
64,1528,28418.65,60.53
64,1529,28784.37,61.31
64,1530,30728.76,65.45
64,1531,32927.94,70.13
64,1532,32255.02,68.7
64,1533,31118.86,66.28
64,1534,29340.26,62.49
64,1535,27505.58,58.58
64,1536,25436.84,54.18
65,1537,24329.93,51.82
65,1538,23191.29,49.4
65,1539,23527.18,50.11
65,1540,23084.45,49.17
65,1541,23625.99,50.32
65,1542,24520.11,52.23
65,1543,24166.09,51.47
65,1544,25194.24,53.66
65,1545,26643.7,56.75
65,1546,27584.81,58.75
65,1547,28043.18,59.73
65,1548,27898.11,59.42
65,1549,27998.07,59.63
65,1550,27887.14,59.4
65,1551,27665.27,58.92
65,1552,27666.49,58.93
65,1553,28323.56,60.33
65,1554,30619.05,65.22
65,1555,33363.14,71.06
65,1556,32792.62,69.85
65,1557,31348.04,66.77
65,1558,29061.09,61.9
65,1559,27070.37,57.66
65,1560,24996.76,53.24
66,1561,24381.89,51.93
66,1562,23191.92,49.4
66,1563,22659.53,48.26
66,1564,23675.11,50.43
66,1565,25108.91,53.48
66,1566,27500.7,58.57
66,1567,30149.71,64.22
66,1568,31584.54,67.27
66,1569,32736.55,69.73
66,1570,33637.43,71.64
66,1571,34361.55,73.19
66,1572,34498.08,73.48
66,1573,34637.06,73.77
66,1574,34723.61,73.96
66,1575,34394.46,73.26
66,1576,33859.3,72.12
66,1577,33567.94,71.5
66,1578,34696.79,73.9
66,1579,37070.29,78.96
66,1580,36003.62,76.68
66,1581,34100.67,72.63
66,1582,31415.09,66.91
66,1583,28467.41,60.63
66,1584,26015.89,55.41
67,1585,24776.95,52.77
67,1586,23886.41,50.88
67,1587,23649.11,50.37
67,1588,23458.22,49.96
67,1589,24846.47,52.92
67,1590,27696.97,58.99
67,1591,30570.28,65.11
67,1592,32001.46,68.16
67,1593,33005.96,70.3
67,1594,33610.61,71.59
67,1595,34144.56,72.72
67,1596,34403,73.27
67,1597,34499.3,73.48
67,1598,34789.44,74.1
67,1599,34466.39,73.41
67,1600,34049.47,72.52
67,1601,33692.29,71.76
67,1602,34749.21,74.01
67,1603,36832.58,78.45
67,1604,35937.79,76.54
67,1605,34106.77,72.64
67,1606,31522.37,67.14
67,1607,28717.32,61.17
67,1608,26579.09,56.61
68,1609,25644.08,54.62
68,1610,25016.24,53.28
68,1611,23889.39,50.88
68,1612,23891.67,50.89
68,1613,25329.63,53.95
68,1614,27862.76,59.34
68,1615,30533.71,65.03
68,1616,31972.2,68.1
68,1617,32778,69.81
68,1618,33624.02,71.62
68,1619,34259.15,72.97
68,1620,34522.47,73.53
68,1621,35075.92,74.71
68,1622,35434.32,75.47
68,1623,35151.5,74.87
68,1624,34715.08,73.94
68,1625,34251.83,72.95
68,1626,34975.95,74.5
68,1627,36975.21,78.75
68,1628,36037.75,76.76
68,1629,34183.57,72.81
68,1630,31851.51,67.84
68,1631,28896.52,61.55
68,1632,26321.87,56.06
69,1633,25146.7,53.56
69,1634,24092.76,51.32
69,1635,23552.81,50.17
69,1636,23671.91,50.42
69,1637,25265.16,53.81
69,1638,27679.9,58.96
69,1639,30403.27,64.76
69,1640,31907.59,67.96
69,1641,33148.59,70.6
69,1642,34190.88,72.82
69,1643,35034.47,74.62
69,1644,35160.03,74.89
69,1645,35377.02,75.35
69,1646,35743.96,76.13
69,1647,35564.76,75.75
69,1648,35085.67,74.73
69,1649,34382.27,73.23
69,1650,35056.41,74.67
69,1651,37177.57,79.18
69,1652,36279.13,77.27
69,1653,34413.97,73.3
69,1654,31842.98,67.82
69,1655,28874.58,61.5
69,1656,26632.73,56.73
70,1657,25027.54,53.31
70,1658,23748.77,50.58
70,1659,23433.49,49.91
70,1660,23936.05,50.98
70,1661,25416.11,54.13
70,1662,27777.42,59.16
70,1663,29836.41,63.55
70,1664,31655.24,67.42
70,1665,33159.56,70.63
70,1666,34641.93,73.78
70,1667,35690.32,76.02
70,1668,35926.82,76.52
70,1669,36149.91,77
70,1670,36408.35,77.55
70,1671,35975.58,76.62
70,1672,35364.83,75.32
70,1673,34756.52,74.03
70,1674,34813.82,74.15
70,1675,36583.89,77.92
70,1676,35121.02,74.8
70,1677,33554.53,71.47
70,1678,31589.41,67.28
70,1679,28966,61.69
70,1680,26833.87,57.15
71,1681,25184.49,53.64
71,1682,24709.06,52.63
71,1683,23873.33,50.85
71,1684,23100.57,49.2
71,1685,23363.78,49.76
71,1686,24754.16,52.72
71,1687,25102.81,53.47
71,1688,27102.07,57.72
71,1689,28538.12,60.78
71,1690,29752.3,63.37
71,1691,30337.44,64.62
71,1692,30011.96,63.92
71,1693,29724.26,63.31
71,1694,29319.53,62.45
71,1695,29109.85,62
71,1696,28822.16,61.39
71,1697,29175.68,62.14
71,1698,30733.64,65.46
71,1699,32681.69,69.61
71,1700,32013.65,68.19
71,1701,30600.76,65.18
71,1702,28966,61.69
71,1703,27027.7,57.57
71,1704,24969.94,53.18
72,1705,23671.64,50.42
72,1706,22787.69,48.54
72,1707,22144.66,47.17
72,1708,22680.37,48.31
72,1709,22984.41,48.95
72,1710,23798.42,50.69
72,1711,23869.13,50.84
72,1712,25174.74,53.62
72,1713,26514.48,56.47
72,1714,27653.08,58.9
72,1715,28141.92,59.94
72,1716,28291.87,60.26
72,1717,28258.95,60.19
72,1718,28066.34,59.78
72,1719,27951.75,59.53
72,1720,28117.54,59.89
72,1721,28863.6,61.48
72,1722,30614.17,65.21
72,1723,33226.61,70.77
72,1724,32593.92,69.42
72,1725,31048.15,66.13
72,1726,28913.59,61.58
72,1727,26557.15,56.56
72,1728,24728.56,52.67
73,1729,23649.02,50.37
73,1730,22364.17,47.63
73,1731,22137.79,47.15
73,1732,22984.76,48.96
73,1733,24211.68,51.57
73,1734,26904.58,57.3
73,1735,29541.4,62.92
73,1736,31432.16,66.95
73,1737,31678.41,67.47
73,1738,33338.76,71.01
73,1739,33749.58,71.88
73,1740,34047.03,72.52
73,1741,34078.73,72.58
73,1742,34133.59,72.7
73,1743,33782.5,71.95
73,1744,33303.41,70.93
73,1745,32964.51,70.21
73,1746,33812.97,72.02
73,1747,36627.78,78.01
73,1748,35787.85,76.22
73,1749,33860.52,72.12
73,1750,31233.45,66.52
73,1751,28179.71,60.02
73,1752,25839.12,55.03
74,1753,24520.11,52.23
74,1754,23338.49,49.71
74,1755,22278.05,47.45
74,1756,23154.99,49.32
74,1757,24636.16,52.47
74,1758,27394.64,58.35
74,1759,30149.71,64.22
74,1760,31529.68,67.16
74,1761,32503.71,69.23
74,1762,33450.91,71.25
74,1763,33901.97,72.21
74,1764,34059.22,72.54
74,1765,34276.22,73
74,1766,34445.66,73.37
74,1767,34032.4,72.49
74,1768,33509.43,71.37
74,1769,32881.61,70.03
74,1770,33804.44,72
74,1771,36469.3,77.68
74,1772,35752.49,76.15
74,1773,33906.84,72.22
74,1774,31103.01,66.25
74,1775,28087.07,59.82
74,1776,25926.9,55.22
75,1777,24348.22,51.86
75,1778,23371.77,49.78
75,1779,22263.05,47.42
75,1780,23073.54,49.14
75,1781,24641.29,52.48
75,1782,27394.64,58.35
75,1783,30081.44,64.07
75,1784,31579.66,67.26
75,1785,32443.97,69.1
75,1786,33355.83,71.04
75,1787,33803.22,72
75,1788,34072.63,72.57
75,1789,34193.32,72.83
75,1790,34181.13,72.8
75,1791,33700.82,71.78
75,1792,33248.55,70.82
75,1793,32781.65,69.82
75,1794,33605.73,71.58
75,1795,36004.84,76.69
75,1796,35075.92,74.71
75,1797,33352.17,71.04
75,1798,30722.67,65.44
75,1799,27772.55,59.15
75,1800,25673.33,54.68
76,1801,24440.29,52.06
76,1802,23486.08,50.02
76,1803,22432.23,47.78
76,1804,23383.44,49.8
76,1805,24822.43,52.87
76,1806,27110.6,57.74
76,1807,29763.27,63.39
76,1808,31413.87,66.91
76,1809,32529.31,69.28
76,1810,33255.87,70.83
76,1811,33723.98,71.83
76,1812,33792.25,71.97
76,1813,33530.15,71.42
76,1814,33548.44,71.45
76,1815,33048.63,70.39
76,1816,32687.78,69.62
76,1817,32562.22,69.35
76,1818,34129.93,72.69
76,1819,35743.96,76.13
76,1820,35005.21,74.56
76,1821,33319.26,70.97
76,1822,30651.96,65.29
76,1823,27806.68,59.23
76,1824,25609.94,54.55
77,1825,24298.24,51.75
77,1826,23101.6,49.2
77,1827,22356.39,47.62
77,1828,23198.23,49.41
77,1829,24596.91,52.39
77,1830,26849.72,57.19
77,1831,29557.25,62.95
77,1832,31621.11,67.35
77,1833,32779.21,69.82
77,1834,33593.54,71.55
77,1835,33938.54,72.29
77,1836,33387.52,71.11
77,1837,33310.72,70.95
77,1838,32997.43,70.28
77,1839,32428.13,69.07
77,1840,32219.67,68.62
77,1841,32536.62,69.3
77,1842,33773.96,71.94
77,1843,35142.97,74.85
77,1844,34367.64,73.2
77,1845,32764.59,69.79
77,1846,30512.99,64.99
77,1847,28271.14,60.21
77,1848,25989.07,55.35
78,1849,24612.75,52.42
78,1850,23656.63,50.39
78,1851,22601.16,48.14
78,1852,22840.52,48.65
78,1853,23041.79,49.08
78,1854,24813.9,52.85
78,1855,24834.62,52.9
78,1856,26693.68,56.85
78,1857,28717.32,61.17
78,1858,29796.18,63.46
78,1859,30127.77,64.17
78,1860,29894.93,63.67
78,1861,29312.22,62.43
78,1862,28800.21,61.34
78,1863,28124.86,59.9
78,1864,27957.85,59.55
78,1865,28239.45,60.15
78,1866,29626.73,63.1
78,1867,32269.65,68.73
78,1868,31595.51,67.3
78,1869,30467.88,64.89
78,1870,28666.12,61.06
78,1871,26855.82,57.2
78,1872,24935.8,53.11
79,1873,23364.44,49.76
79,1874,22513.54,47.95
79,1875,22466.99,47.85
79,1876,21266.75,45.3
79,1877,22326.99,47.55
79,1878,22315.58,47.53
79,1879,22703.71,48.36
79,1880,24215.34,51.58
79,1881,26018.33,55.42
79,1882,27287.36,58.12
79,1883,27789.62,59.19
79,1884,27512.89,58.6
79,1885,27443.4,58.45
79,1886,27189.84,57.91
79,1887,26986.26,57.48
79,1888,26983.82,57.47
79,1889,27678.68,58.95
79,1890,29219.57,62.23
79,1891,32347.67,68.9
79,1892,31910.03,67.97
79,1893,30499.58,64.96
79,1894,28239.45,60.15
79,1895,26129.26,55.65
79,1896,24097.09,51.32
80,1897,23371.75,49.78
80,1898,22037.17,46.94
80,1899,22098.06,47.07
80,1900,22349.78,47.6
80,1901,23686.27,50.45
80,1902,26224.35,55.86
80,1903,28975.76,61.72
80,1904,30743.39,65.48
80,1905,32041.68,68.25
80,1906,33057.16,70.41
80,1907,33502.11,71.36
80,1908,33592.32,71.55
80,1909,33675.22,71.72
80,1910,33604.52,71.57
80,1911,33225.39,70.77
80,1912,32890.15,70.05
80,1913,32954.76,70.19
80,1914,34470.05,73.42
80,1915,36681.41,78.13
80,1916,35729.33,76.1
80,1917,34178.69,72.8
80,1918,31194.44,66.44
80,1919,28502.76,60.71
80,1920,26023.2,55.43
81,1921,25088.19,53.44
81,1922,24241.56,51.63
81,1923,23259.24,49.54
81,1924,23283,49.59
81,1925,24495.48,52.17
81,1926,27049.65,57.61
81,1927,29743.76,63.35
81,1928,31732.04,67.59
81,1929,32958.42,70.2
81,1930,33678.88,71.73
81,1931,34023.87,72.47
81,1932,34084.82,72.6
81,1933,33992.18,72.4
81,1934,34026.31,72.47
81,1935,33745.93,71.88
81,1936,33634.99,71.64
81,1937,33811.76,72.02
81,1938,35435.54,75.47
81,1939,36774.06,78.33
81,1940,35926.82,76.52
81,1941,34226.23,72.9
81,1942,31593.07,67.29
81,1943,28649.05,61.02
81,1944,26142.67,55.68
82,1945,25241.79,53.76
82,1946,24053.49,51.23
